k,context,entropy,class_mass,condition
3,for me to,8.159709930419922,0.438772104535019,anne_frank
4,right for me to,7.84194803237915,0.464613541320432,anne_frank
6,It’s all right for me to,7.5879974365234375,0.46213431292562746,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,went to,9.33336353302002,0.12462018644873751,anne_frank
3,Peter went to,8.232297897338867,0.145844187180046,anne_frank
4,while Peter went to,8.51773452758789,0.1380787242160295,anne_frank
6,"the stairs, while Peter went to",5.628602981567383,0.10253200741863111,anne_frank
8,"bounded up the stairs, while Peter went to",6.30786657333374,0.14389556979222107,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,more to,8.48442554473877,0.21646546264673816,anne_frank
3,say more to,8.101485252380371,0.23325276218383806,anne_frank
4,can say more to,7.221978664398193,0.05772901880845893,anne_frank
6,"twthght, you can say more to",5.735818386077881,0.01952859531957074,anne_frank
8,"window at twthght, you can say more to",6.254927635192871,0.027427488028479274,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,harder to,9.765377044677734,0.27430944533261936,anne_frank
3,much harder to,8.723052978515625,0.3352177472843323,anne_frank
4,"question, much harder to",8.415562629699707,0.35642266846843995,anne_frank
6,"more difficult question, much harder to",2.117920398712158,0.046660692057230335,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,down to,10.555130004882812,0.12175257984927157,anne_frank
3,ran down to,8.980674743652344,0.05915949084010208,anne_frank
4,he ran down to,7.493526458740234,0.11508476542803692,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,stand to,9.848819732666016,0.2598433464008849,anne_frank
3,can’t stand to,5.391891956329346,0.45781786277802894,anne_frank
4,I can’t stand to,5.322968006134033,0.7026296524636564,anne_frank
6,beans that I can’t stand to,6.050693988800049,0.5190234517576755,anne_frank
8,and navy beans that I can’t stand to,4.40869140625,0.29160546933962905,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,difficult to,8.639303207397461,0.3231286913214717,anne_frank
3,it difficult to,8.404847145080566,0.33913315687095746,anne_frank
4,find it difficult to,8.177505493164062,0.38995324850839097,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,went to,9.33336353302002,0.12462018644873751,anne_frank
3,us went to,8.895628929138184,0.12266770690621343,anne_frank
4,of us went to,8.25366497039795,0.0940586063079536,anne_frank
6,The two of us went to,7.35269832611084,0.0981208121374948,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,astonished to,7.367602348327637,0.5458357066527242,anne_frank
3,more astonished to,3.8511128425598145,0.8319729467043544,anne_frank
4,even more astonished to,3.723874568939209,0.8185332953576108,anne_frank
6,and was even more astonished to,3.1758363246917725,0.7919735282644069,anne_frank
8,on through and was even more astonished to,3.1567931175231934,0.7976251343009153,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,taken to,9.649042129516602,0.11644443831028184,anne_frank
3,were taken to,8.014759063720703,0.024588986838352866,anne_frank
4,Kleiman were taken to,7.842435359954834,0.004521250419202261,anne_frank
6,Kugler and Kleiman were taken to,7.791898727416992,0.0027106724301120266,anne_frank
8,"the arrest, Kugler and Kleiman were taken to",7.365034103393555,0.001457366262911819,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,gone to,10.023353576660156,0.22786951559828594,anne_frank
3,have gone to,8.851848602294922,0.06576706944179023,anne_frank
4,I have gone to,8.79686450958252,0.08073515800060704,anne_frank
6,occasions when I have gone to,8.452886581420898,0.09313636448496254,anne_frank
8,the few occasions when I have gone to,8.820677757263184,0.09089972639776533,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,had to,8.512750625610352,0.43977180296496954,anne_frank
3,I had to,8.281661033630371,0.45266900457500014,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,me to,10.712076187133789,0.22268274791713338,anne_frank
3,for me to,8.159709930419922,0.438772104535019,anne_frank
4,impossible for me to,8.376413345336914,0.4149235769364168,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,back to,10.462959289550781,0.07999820234545041,anne_frank
3,less back to,8.706487655639648,0.03151245651679346,anne_frank
4,or less back to,7.103710651397705,0.04925887535500806,anne_frank
6,is more or less back to,7.272669792175293,0.01755908546692808,anne_frank
8,Everything here is more or less back to,7.291380882263184,0.014546202441124478,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,easy to,8.133732795715332,0.4602535496087512,anne_frank
3,Hep’s easy to,8.413920402526855,0.33570189290185226,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,back to,10.462959289550781,0.07999820234545041,anne_frank
3,came back to,9.001725196838379,0.05405091028660536,anne_frank
4,D. came back to,8.614517211914062,0.10521361927385442,anne_frank
6,Mrs. van D. came back to,7.375533103942871,0.12818094993417617,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,enough to,8.67800235748291,0.4414383871262544,anne_frank
3,It’s enough to,8.146856307983398,0.40854063810547814,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,need to,8.330086708068848,0.480823735735612,anne_frank
3,women need to,6.341685771942139,0.664869816711871,anne_frank
4,frightened women need to,6.8792572021484375,0.59498544462258,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,have to,7.693484306335449,0.5125033228687244,anne_frank
3,he have to,8.068879127502441,0.461554054156295,anne_frank
4,does he have to,7.986968517303467,0.4363086777011631,anne_frank
6,bad enough—why does he have to,7.285492420196533,0.539409167249687,anne_frank
8,it was bad enough—why does he have to,7.297914981842041,0.5344631665211637,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,impossible to,8.96065902709961,0.3138283916778164,anne_frank
3,it’s impossible to,9.236432075500488,0.26328787332749926,anne_frank
4,complaining: it’s impossible to,8.749720573425293,0.3255685076946975,anne_frank
6,can’t help complaining: it’s impossible to,8.815530776977539,0.3289404149763868,anne_frank
8,"Still, I can’t help complaining: it’s impossible to",8.690114974975586,0.3582773095695302,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,referred to,4.747751235961914,0.0017971759280044353,anne_frank
3,later referred to,6.957148551940918,0.0007100355287548155,anne_frank
4,version later referred to,2.640934705734253,0.0004584533944580471,anne_frank
6,a shorter version later referred to,2.535329818725586,0.0005314208488016448,anne_frank
8,them into a shorter version later referred to,1.5993802547454834,0.00021929131185061124,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,try to,9.438179016113281,0.28708878594625276,anne_frank
3,could try to,8.894696235656738,0.33676951835514046,anne_frank
4,we could try to,8.767521858215332,0.36685881567245815,anne_frank
6,"Nazi sympathizers, we could try to",8.668496131896973,0.29582886563730426,anne_frank
8,"they were Nazi sympathizers, we could try to",8.230389595031738,0.32873143478354905,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,trying to,8.693740844726562,0.3652501346805366,anne_frank
3,probably trying to,8.535784721374512,0.3767564401496202,anne_frank
4,was probably trying to,8.740618705749512,0.3191695607965812,anne_frank
6,him up-he was probably trying to,8.695380210876465,0.31677077651693253,anne_frank
8,you pick him up-he was probably trying to,7.92603063583374,0.3319955534825567,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,comes to,10.336450576782227,0.057419290620600805,anne_frank
3,it comes to,9.63137149810791,0.04917259686772013,anne_frank
4,when it comes to,11.701290130615234,0.0019883642671629786,anne_frank
6,terribly lax when it comes to,11.263495445251465,0.0011375285976100713,anne_frank
8,Dussel is terribly lax when it comes to,10.757843017578125,0.0008414006879320368,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,chance to,9.613052368164062,0.32107546304905554,anne_frank
3,enough chance to,8.777389526367188,0.3426256644015666,anne_frank
4,him enough chance to,8.357577323913574,0.3148197774280561,anne_frank
6,you given him enough chance to,8.368035316467285,0.38272529002279043,anne_frank
8,"myself, “Have you given him enough chance to",8.249956130981445,0.36801991116954014,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,shavings to,10.539653778076172,0.15982342851930298,anne_frank
3,wood shavings to,10.060094833374023,0.18927008780883625,anne_frank
4,with wood shavings to,8.535920143127441,0.22048520277894568,anne_frank
6,towel stuffed with wood shavings to,7.91329288482666,0.366322458430659,anne_frank
8,nailing a towel stuffed with wood shavings to,8.133675575256348,0.11553813353384612,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,want to,8.155804634094238,0.5162967173164361,anne_frank
3,finally want to,8.558305740356445,0.44959257819573395,anne_frank
4,I finally want to,7.446789741516113,0.4217685902258381,anne_frank
6,is why I finally want to,7.7720417976379395,0.4649363967764657,anne_frank
8,"me, which is why I finally want to",7.771323204040527,0.40770897481706925,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,pushed to,9.317152976989746,0.1780498450389132,anne_frank
3,be pushed to,8.783853530883789,0.10505982836184558,anne_frank
4,itself be pushed to,6.956114768981934,0.045208290714072064,anne_frank
6,won’t let itself be pushed to,6.227346420288086,0.03236632289917907,anne_frank
8,the question won’t let itself be pushed to,5.003952503204346,0.02378589109503082,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,allowed to,8.874320983886719,0.3262006512086373,anne_frank
3,was allowed to,8.39297103881836,0.3520393741200678,anne_frank
4,I was allowed to,7.8449273109436035,0.46204257271892857,anne_frank
6,"was ten, I was allowed to",7.2518181800842285,0.5061175162845757,anne_frank
8,"When I was ten, I was allowed to",7.2930989265441895,0.48287434397934703,anne_frank
1,to,11.301959037780762,0.04688399058068171,anne_frank
2,surprised to,4.466458797454834,0.8219949320082378,anne_frank
3,rather surprised to,3.2333104610443115,0.8902971104962489,anne_frank
4,really rather surprised to,3.1720690727233887,0.9155715810757101,anne_frank
6,Peter was really rather surprised to,3.2408106327056885,0.9124314749986979,anne_frank
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,something to,8.473400115966797,0.352999348542653,becoming_michelle
3,was something to,6.791855335235596,0.4729401695949491,becoming_michelle
4,It was something to,6.648877143859863,0.5123992656663177,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,prior to,9.449885368347168,0.06256435719114961,becoming_michelle
3,"even, prior to",8.515532493591309,0.0010508060950087383,becoming_michelle
4,"and even, prior to",7.921401023864746,0.00093904159439262,becoming_michelle
6,"community organizer and even, prior to",7.09014368057251,0.0008792675180302467,becoming_michelle
8,"as a community organizer and even, prior to",7.003715991973877,0.0008974406882771291,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,"out, to",9.97232723236084,0.24053257086779922,becoming_michelle
3,"turned out, to",7.306984901428223,0.5021601336993626,becoming_michelle
4,"it turned out, to",3.742013454437256,0.7588423794804839,becoming_michelle
6,"necessarily translate, it turned out, to",3.958085298538208,0.7153013882307278,becoming_michelle
8,"that didn’t necessarily translate, it turned out, to",8.144922256469727,0.28610832228150684,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,"hold, to",9.905792236328125,0.21727993511012755,becoming_michelle
3,"on hold, to",9.445082664489746,0.24995395820587873,becoming_michelle
4,"dreams on hold, to",8.6456937789917,0.34784812160069123,becoming_michelle
6,"and career dreams on hold, to",8.513361930847168,0.3681425453105476,becoming_michelle
8,"my passions and career dreams on hold, to",8.552151679992676,0.3628262286874815,becoming_michelle
1,"to,",10.341607093811035,0.011373854125849903,becoming_michelle
2,"belonged to,",7.524706840515137,0.012373272344120778,becoming_michelle
3,"we belonged to,",7.229237079620361,0.012978952814592049,becoming_michelle
4,"continuum we belonged to,",7.3935418128967285,0.007535755143180722,becoming_michelle
6,"Of every continuum we belonged to,",7.453279972076416,0.004090767775778659,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,California to,10.050626754760742,0.20018252280715387,becoming_michelle
3,Northern California to,9.94807243347168,0.09757423825067235,becoming_michelle
4,in Northern California to,10.092489242553711,0.194098255247809,becoming_michelle
6,our honeymoon in Northern California to,9.030999183654785,0.180514567924547,becoming_michelle
8,back from our honeymoon in Northern California to,9.242279052734375,0.15723548768437468,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,try to,9.438179016113281,0.28708878594625276,becoming_michelle
3,won’t try to,9.612597465515137,0.2821243435173528,becoming_michelle
4,I won’t try to,9.009697914123535,0.26030516959144734,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,how to,9.038185119628906,0.3491102361076628,becoming_michelle
3,learning how to,8.677942276000977,0.36358342106541386,becoming_michelle
4,was learning how to,8.27790641784668,0.421493584435666,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,shelter to,9.525083541870117,0.15895158909552265,becoming_michelle
3,like shelter to,8.92888355255127,0.2261714579362888,becoming_michelle
4,was like shelter to,5.465292453765869,0.04047360218100948,becoming_michelle
6,even temper was like shelter to,6.155797481536865,0.011456162344984477,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,wanted to,8.028780937194824,0.5145796222495846,becoming_michelle
3,I wanted to,7.261646270751953,0.6119152731844224,becoming_michelle
4,when I wanted to,7.815167427062988,0.45549045626830775,becoming_michelle
6,me forward when I wanted to,7.980398178100586,0.42320189788006246,becoming_michelle
8,had waved me forward when I wanted to,7.510087966918945,0.3845707869877515,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,started to,9.334545135498047,0.33192516933195293,becoming_michelle
3,had started to,9.283524513244629,0.29422061282093637,becoming_michelle
4,feet had started to,9.069272994995117,0.21305957771255635,becoming_michelle
6,My father’s feet had started to,7.542536735534668,0.15356289614283014,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,place to,10.170663833618164,0.18852134120243136,becoming_michelle
3,from place to,6.8258748054504395,0.1307807650518953,becoming_michelle
4,walked from place to,0.01998261548578739,5.5915510753123954e-05,becoming_michelle
6,as we walked from place to,0.01991204358637333,6.80756812379002e-05,becoming_michelle
8,my shoulder as we walked from place to,0.012272668071091175,4.0030671543789254e-05,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,heavy to,9.876381874084473,0.16227608604822308,becoming_michelle
3,too heavy to,8.433462142944336,0.26282844673551153,becoming_michelle
4,arms too heavy to,7.701259613037109,0.28443953203532146,becoming_michelle
6,eyes and arms too heavy to,6.962563514709473,0.32333962078701006,becoming_michelle
8,with yellowed eyes and arms too heavy to,7.031957149505615,0.35614795172659797,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,had to,8.512750625610352,0.43977180296496954,becoming_michelle
3,we had to,8.429071426391602,0.4297941007971531,becoming_michelle
4,furniture we had to,8.438493728637695,0.4064817045946256,becoming_michelle
6,how much furniture we had to,7.15570068359375,0.3908253024419537,becoming_michelle
8,surprised by how much furniture we had to,6.973280906677246,0.3161128088613623,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,was—about to,7.560580730438232,0.4403874805357191,becoming_michelle
3,I was—about to,7.3735880851745605,0.4769676259820699,becoming_michelle
4,than I was—about to,7.735507488250732,0.43680214854248334,becoming_michelle
6,years older than I was—about to,6.855673789978027,0.4281445055639779,becoming_michelle
8,was three years older than I was—about to,6.506270408630371,0.44213095266241,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,walked to,9.483566284179688,0.10055640812788624,becoming_michelle
3,I walked to,4.016498565673828,0.023202079079055693,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,trying to,8.693740844726562,0.3652501346805366,becoming_michelle
3,days trying to,8.342240333557129,0.3524218531092629,becoming_michelle
4,two days trying to,8.065196990966797,0.36363048176281154,becoming_michelle
6,the last two days trying to,7.6873459815979,0.37983641344180796,becoming_michelle
8,I’d spent the last two days trying to,7.611913204193115,0.34235688448825385,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,been to,9.620457649230957,0.25441220120410435,becoming_michelle
3,ever been to,9.838808059692383,0.06069591316918377,becoming_michelle
4,I’d ever been to,8.27770709991455,0.023019782158371527,becoming_michelle
6,close-up as I’d ever been to,8.047867774963379,0.035542272409657016,becoming_michelle
8,around her—as close-up as I’d ever been to,5.525225639343262,0.05477280612467439,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,enough to,8.67800235748291,0.4414383871262544,becoming_michelle
3,comfortable enough to,8.279829978942871,0.3857509552035481,becoming_michelle
4,felt comfortable enough to,8.095724105834961,0.4403591600712389,becoming_michelle
6,the girls felt comfortable enough to,7.738780498504639,0.4602926996303722,becoming_michelle
8,"a week, the girls felt comfortable enough to",7.538905143737793,0.4543089118960779,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,According to,8.985245704650879,0.001182806445285678,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,nation to,10.217724800109863,0.17524611385306343,becoming_michelle
3,entire nation to,9.39747428894043,0.17356498702429235,becoming_michelle
4,an entire nation to,9.293405532836914,0.2562030406552367,becoming_michelle
6,waiting for an entire nation to,8.823594093322754,0.2854395338217728,becoming_michelle
8,purgatory of waiting for an entire nation to,8.484375953674316,0.28329247276997194,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,leading to,9.691568374633789,0.052761904618819244,becoming_michelle
3,floors leading to,8.457165718078613,0.0007090048820828088,becoming_michelle
4,marble floors leading to,7.612037181854248,0.0009147166492766701,becoming_michelle
6,across the marble floors leading to,3.855283498764038,0.00042692478746175766,becoming_michelle
8,I walked across the marble floors leading to,3.0678207874298096,0.0010389886156190187,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,him to,10.547734260559082,0.19302775885444134,becoming_michelle
3,urged him to,8.993447303771973,0.3165310105396202,becoming_michelle
4,I urged him to,8.1488037109375,0.4172601944228518,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,short to,10.779101371765137,0.1538318298116792,becoming_michelle
3,too short to,9.107450485229492,0.2826479524374008,becoming_michelle
4,"bench, too short to",8.43414306640625,0.3358583920635283,becoming_michelle
6,"the piano bench, too short to",7.614893913269043,0.3294601553498069,becoming_michelle
8,"dangled from the piano bench, too short to",7.845216274261475,0.4050809507025406,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,over to,10.404661178588867,0.07677896233508363,becoming_michelle
3,car over to,8.681147575378418,0.0820879434395465,becoming_michelle
4,the car over to,6.37797212600708,0.052274172790930606,becoming_michelle
6,he took the car over to,7.347673416137695,0.06586008478916483,becoming_michelle
8,"was time, he took the car over to",7.34053897857666,0.07795670368795982,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,back to,10.462959289550781,0.07999820234545041,becoming_michelle
3,gone back to,9.349040031433105,0.01957328122080071,becoming_michelle
4,I’d gone back to,8.180166244506836,0.047283212712500244,becoming_michelle
6,"In 2015, I’d gone back to",8.143448829650879,0.12980770954163745,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,trying to,8.693740844726562,0.3652501346805366,becoming_michelle
3,about trying to,8.540658950805664,0.36353275188594125,becoming_michelle
4,been about trying to,8.105679512023926,0.4172051865316462,becoming_michelle
6,decade had been about trying to,8.373154640197754,0.3469247038883623,becoming_michelle
8,the last decade had been about trying to,8.156781196594238,0.37139069304976147,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,house to,10.533025741577148,0.18249791527341586,becoming_michelle
3,the house to,8.4419584274292,0.2610870763746789,becoming_michelle
4,in the house to,9.118302345275879,0.3298336552179535,becoming_michelle
6,entertaining baby in the house to,8.528287887573242,0.2935182623914443,becoming_michelle
8,new and entertaining baby in the house to,8.42042064666748,0.3572756912544719,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,Beginning to,10.008325576782227,0.23441908678069012,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,continue to,9.602910995483398,0.23621629006811418,becoming_michelle
3,Some continue to,8.285223007202148,0.2992261558683822,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,trip to,10.229487419128418,0.04817110032308847,becoming_michelle
3,morning trip to,9.087879180908203,0.024092681196634658,becoming_michelle
4,the morning trip to,9.366724014282227,0.025759698932233732,becoming_michelle
6,taken during the morning trip to,9.514257431030273,0.05671321022964548,becoming_michelle
8,of Sasha taken during the morning trip to,9.346814155578613,0.03157712424581405,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,visit to,10.006379127502441,0.10371873066469561,becoming_michelle
3,could visit to,9.100630760192871,0.2591529403871391,becoming_michelle
4,kids could visit to,8.383358001708984,0.37904946485650726,becoming_michelle
6,a place kids could visit to,7.712053298950195,0.4241654725810804,becoming_michelle
8,"outdoor classroom, a place kids could visit to",6.730380535125732,0.4790686378146347,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,used to,10.338134765625,0.2319347711309092,becoming_michelle
3,got used to,6.76766300201416,0.572522477916209,becoming_michelle
4,We got used to,5.822103500366211,0.0010422396226204,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,bragging to,10.094884872436523,0.11800813865556847,becoming_michelle
3,"moment, bragging to",7.77052116394043,0.007636456793989055,becoming_michelle
4,"unguarded moment, bragging to",8.15114974975586,0.002463167576934211,becoming_michelle
6,"in an unguarded moment, bragging to",7.77066707611084,0.0022308972766040824,becoming_michelle
8,"Donald Trump in an unguarded moment, bragging to",6.732757091522217,0.0031507297353527974,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,nothing to,5.548675537109375,0.6524689146244782,becoming_michelle
3,having nothing to,2.722935676574707,0.7546063303962001,becoming_michelle
4,intrigue having nothing to,0.1417887806892395,0.9892435484180453,becoming_michelle
6,and social intrigue having nothing to,0.12393534183502197,0.992415623551608,becoming_michelle
8,with activities and social intrigue having nothing to,0.1190364882349968,0.9926534171901835,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,while to,9.762149810791016,0.2751171593699837,becoming_michelle
3,a while to,10.153032302856445,0.19430348175228573,becoming_michelle
4,in a while to,8.953460693359375,0.3893738234328339,becoming_michelle
6,stopping once in a while to,8.930108070373535,0.35647510740091093,becoming_michelle
8,"her laps, stopping once in a while to",9.03026008605957,0.2381358840793837,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,trying to,8.693740844726562,0.3652501346805366,becoming_michelle
3,of trying to,8.8608980178833,0.33657397990464233,becoming_michelle
4,stress of trying to,8.787511825561523,0.34127475338755175,becoming_michelle
6,by the stress of trying to,8.524625778198242,0.3358760638657259,becoming_michelle
8,were crushed by the stress of trying to,8.47330093383789,0.336396757804323,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,trip to,10.229487419128418,0.04817110032308847,becoming_michelle
3,first trip to,8.955911636352539,0.02009307777916547,becoming_michelle
4,my first trip to,9.009722709655762,0.014650368342699949,becoming_michelle
6,way from my first trip to,8.981348037719727,0.01028932096232893,becoming_michelle
8,a long way from my first trip to,8.836599349975586,0.0102429956823471,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,about to,8.596821784973145,0.4806446935472195,becoming_michelle
3,not about to,8.430341720581055,0.4178038349200506,becoming_michelle
4,and not about to,8.09066390991211,0.4357708535535494,becoming_michelle
6,was smiling and not about to,7.622552871704102,0.39349588247205247,becoming_michelle
8,sure she was smiling and not about to,7.6700286865234375,0.3718583419067727,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,off to,10.82055377960205,0.1685244064719882,becoming_michelle
3,heading off to,10.037242889404297,0.10252888298418839,becoming_michelle
4,about heading off to,9.671903610229492,0.11547236332989996,becoming_michelle
6,was nervous about heading off to,8.876803398132324,0.0699476381050772,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,devoted to,10.628421783447266,0.01597969327121973,becoming_michelle
3,fully devoted to,9.199642181396484,0.004795047585503198,becoming_michelle
4,wasn’t fully devoted to,8.223272323608398,0.01097428869252326,becoming_michelle
6,because he wasn’t fully devoted to,7.295482635498047,0.00605291754254722,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,I to,10.746950149536133,0.20847012117883423,becoming_michelle
3,sometimes I to,10.17412281036377,0.22123652619484346,becoming_michelle
4,but sometimes I to,9.76968002319336,0.16918929568782914,becoming_michelle
6,"now had, but sometimes I to",8.553135871887207,0.10588099987944588,becoming_michelle
8,"opportunities I now had, but sometimes I to",7.401108741760254,0.10183895998488879,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,wanted to,8.028780937194824,0.5145796222495846,becoming_michelle
3,I wanted to,7.261646270751953,0.6119152731844224,becoming_michelle
4,"managing, I wanted to",7.401762962341309,0.5965611022111261,becoming_michelle
6,"how I’m managing, I wanted to",7.420267105102539,0.5654680613806704,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,them to,10.432343482971191,0.23580608826887328,becoming_michelle
3,wanted them to,7.500186920166016,0.5072713477638899,becoming_michelle
4,I wanted them to,6.751608848571777,0.6295277231547516,becoming_michelle
6,"than anything, I wanted them to",6.30872106552124,0.657506880175788,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,on to,10.855074882507324,0.18967465896275826,becoming_michelle
3,go on to,10.178458213806152,0.0960543534019962,becoming_michelle
4,would go on to,7.9972758293151855,0.2717027434409829,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,next to,9.540733337402344,0.022845406114356592,becoming_michelle
3,dark next to,7.070915699005127,0.00189396222049254,becoming_michelle
4,the dark next to,5.8002519607543945,0.005703143844584702,becoming_michelle
6,Sitting in the dark next to,6.398314952850342,0.00042088996997335926,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,Americans to,9.672918319702148,0.3049727794859791,becoming_michelle
3,wanted Americans to,8.261183738708496,0.44994329105247743,becoming_michelle
4,I wanted Americans to,4.982127666473389,0.749105766419234,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,down to,10.555130004882812,0.12175257984927157,becoming_michelle
3,boiled down to,8.749861717224121,0.06565857493842486,becoming_michelle
4,it boiled down to,8.388574600219727,0.0069976953163859434,becoming_michelle
6,"the end, it boiled down to",7.785950183868408,0.002283246722072363,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,hard to,9.254465103149414,0.3444346055621281,becoming_michelle
3,was hard to,7.170051574707031,0.4775400861981325,becoming_michelle
4,It was hard to,7.046603202819824,0.5100145136966603,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,devoted to,10.628421783447266,0.01597969327121973,becoming_michelle
3,fanatically devoted to,9.493898391723633,0.003299636380688753,becoming_michelle
4,rather fanatically devoted to,9.444374084472656,0.0016982020461000502,becoming_michelle
6,was still rather fanatically devoted to,8.588656425476074,0.0016034788131946698,becoming_michelle
8,as I was still rather fanatically devoted to,9.38050365447998,0.004823192008188926,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,day to,10.132197380065918,0.15075818188779522,becoming_michelle
3,that day to,7.162111759185791,0.28243887719872873,becoming_michelle
4,earlier that day to,9.721851348876953,0.2671285059332149,becoming_michelle
6,a memorandum earlier that day to,9.22747802734375,0.048680466527002864,becoming_michelle
8,Barack signed a memorandum earlier that day to,9.083251953125,0.13905111189524177,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
